comment_id,product_category,comment_content,timestamp,user_id,user_age_range,user_gender,user_province,sentiment_label,comment_time
COMM_008447,美妆,粉底液的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1731646271,USER_A7798A02,46-55,女,长春,正面,2024-11-15 12:51:11
COMM_007574,美妆,睫毛膏的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1750263083,USER_26677A64,36-45,男,石家庄,正面,2025-06-19 00:11:23
COMM_009410,美妆,粉底液的成分很安全，敏感肌用着也没问题，效果超出预期！,1749431080,USER_9A01625D,46-55,未知,无锡,正面,2025-06-09 09:04:40
COMM_001100,电子产品,这款智能手表性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1704300312,USER_74DDB9B3,26-35,未知,广州,正面,2024-01-04 00:45:12
COMM_006283,食品,薯片的食材很新鲜，味道特别好，包装也很严实，性价比超高！,1741911823,USER_219DC362,36-45,男,广州,正面,2025-03-14 08:23:43
COMM_008914,美妆,遮瑕膏的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1747211510,USER_B14C01FF,36-45,男,南京,正面,2025-05-14 16:31:50
COMM_009983,美妆,唇釉的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1738248279,USER_D682537F,46-55,未知,哈尔滨,正面,2025-01-30 22:44:39
COMM_009607,美妆,遮瑕膏的质地还可以，但显色度一般，整体性价比中等。,1716430483,USER_2E22E4D8,55+,女,长沙,中性,2024-05-23 10:14:43
COMM_001399,电子产品,这款智能手表整体还行，性能中规中矩，没有特别惊艳也没有明显缺点。,1724839800,USER_ABAAE40F,46-55,女,南京,中性,2024-08-28 18:10:00
COMM_001540,电子产品,这款无线耳机整体还行，性能中规中矩，没有特别惊艳也没有明显缺点。,1761058817,USER_14E19119,46-55,男,无锡,中性,2025-10-21 23:00:17
COMM_005728,食品,买的牛奶分量严重不足，味道也很一般，完全不值这个价！,1710065709,USER_0BC7AE70,55+,男,武汉,负面,2024-03-10 18:15:09
COMM_008178,美妆,腮红的使用感还行，容易推开，但持妆时间不长，符合预期。,1709810671,USER_58EECA7A,36-45,女,上海,中性,2024-03-07 19:24:31
COMM_001519,电子产品,充电宝的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1758090613,USER_B8C6A2FD,46-55,男,大连,正面,2025-09-17 14:30:13
COMM_004542,服装,牛仔裤的尺码严重不准，而且掉色严重，洗了一次就没法穿了，避雷！,1704357414,USER_ADC8CFCC,46-55,男,杭州,负面,2024-01-04 16:36:54
COMM_006666,食品,这款饼干太好吃了！口感超棒，味道正宗，分量也很足，会回购！,1725237596,USER_4C721253,55+,未知,太原,正面,2024-09-02 08:39:56
COMM_000702,电子产品,对比了好几款最终选了这款智能手表，果然没选错，使用感超棒，售后也很贴心！,1750419819,USER_6D8AA2CA,36-45,未知,海口,正面,2025-06-20 19:43:39
COMM_009791,美妆,口红的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1752469579,USER_688394BE,36-45,男,温州,正面,2025-07-14 13:06:19
COMM_000096,电子产品,智能手表的使用体验一般，续航和性能都处于平均水平，符合这个价位。,1723790791,USER_44097734,46-55,男,贵阳,中性,2024-08-16 14:46:31
COMM_001681,电子产品,对比了好几款最终选了这款投影仪，果然没选错，使用感超棒，售后也很贴心！,1734018575,USER_ABEF4798,36-45,女,上海,正面,2024-12-12 23:49:35
COMM_009456,美妆,买的睫毛膏显色度超高，持久不脱妆，性价比也很高，会无限回购！,1750771157,USER_CF25CEBC,36-45,男,呼和浩特,正面,2025-06-24 21:19:17
COMM_008541,美妆,散粉的使用感还行，容易推开，但持妆时间不长，符合预期。,1712396637,USER_E84A8700,55+,女,温州,中性,2024-04-06 17:43:57
COMM_007084,食品,火腿肠的味道太赞了，家人都很喜欢，包装也很精美，送礼也合适！,1730513129,USER_0CFDB98D,36-45,男,深圳,正面,2024-11-02 10:05:29
COMM_006011,食品,巧克力的食材很新鲜，味道特别好，包装也很严实，性价比超高！,1722774155,USER_B4A2DE09,36-45,未知,温州,正面,2024-08-04 20:22:35
COMM_007873,美妆,隔离霜的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1709038928,USER_1B84BC4E,36-45,女,昆明,正面,2024-02-27 21:02:08
COMM_008035,美妆,口红的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1750742966,USER_7111EB3E,55+,女,深圳,正面,2025-06-24 13:29:26
COMM_000384,电子产品,这款平板电脑性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1750312598,USER_A29AA8C9,26-35,男,石家庄,正面,2025-06-19 13:56:38
COMM_006342,食品,这款方便面味道一般，口感中规中矩，没有特别好吃也没有很难吃。,1712912475,USER_89A85A91,46-55,男,南京,中性,2024-04-12 17:01:15
COMM_001168,电子产品,买的投影仪用了30天，一点问题都没有，操作流畅，功能齐全，太满意了！,1705820986,USER_C3B7FA10,18-25,未知,温州,正面,2024-01-21 15:09:46
COMM_000408,电子产品,无线耳机的功能基本能满足需求，没有特别突出的点，也没有大问题。,1734487157,USER_5366E8C4,55+,男,苏州,中性,2024-12-18 09:59:17
COMM_003705,服装,牛仔裤的颜色还挺好看的，但尺码稍微有点偏差，不影响穿着。,1733394418,USER_1862D2E6,26-35,未知,哈尔滨,中性,2024-12-05 18:26:58
COMM_006117,食品,牛奶的包装漏了，里面的东西都洒了，联系客服也不处理，避雷！,1706487138,USER_C12BB445,55+,女,宁波,负面,2024-01-29 08:12:18
COMM_006019,食品,坚果礼盒的食材很新鲜，味道特别好，包装也很严实，性价比超高！,1749107104,USER_07DD58E3,36-45,女,青岛,正面,2025-06-05 15:05:04
COMM_008925,美妆,这款口红整体还行，上妆效果一般，持妆时间处于平均水平。,1733562788,USER_E524D079,26-35,未知,青岛,中性,2024-12-07 17:13:08
COMM_007766,美妆,眼影盘的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1750118108,USER_8D32CA2E,36-45,男,银川,正面,2025-06-17 07:55:08
COMM_003339,服装,牛仔裤的面料特别硬，穿着很不舒服，还起球，后悔买了！,1760438824,USER_7C0AC006,46-55,未知,北京,负面,2025-10-14 18:47:04
COMM_000732,电子产品,笔记本电脑的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1736801846,USER_07D6C88F,36-45,女,哈尔滨,正面,2025-01-14 04:57:26
COMM_009478,美妆,腮红的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1731560022,USER_807E3FB7,18-25,男,上海,正面,2024-11-14 12:53:42
COMM_007589,美妆,这款眼影盘太好用了！上妆服帖，持妆超久，效果特别自然，爱了！,1722661631,USER_10D5DF97,46-55,女,兰州,正面,2024-08-03 13:07:11
COMM_009324,美妆,眼影盘的质地很粗糙，不容易推开，还有刺鼻的味道，不推荐！,1744156813,USER_B7DBEB17,36-45,未知,深圳,负面,2025-04-09 08:00:13
COMM_002866,服装,牛仔裤的材质柔软透气，穿着特别舒服，款式也很时尚，太满意了！,1745397742,USER_C6643C60,46-55,未知,大连,正面,2025-04-23 16:42:22
COMM_008753,美妆,唇釉的成分还算安全，但上妆效果一般，没有特别惊艳。,1720556274,USER_28A9CE51,26-35,女,长春,中性,2024-07-10 04:17:54
COMM_003582,服装,T恤的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1720756191,USER_6828AFDF,55+,女,苏州,正面,2024-07-12 11:49:51
COMM_004506,服装,毛衣的款式还不错，但面料有点薄，整体性价比一般。,1751211138,USER_2967CF4A,46-55,未知,南京,中性,2025-06-29 23:32:18
COMM_004588,服装,运动裤的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1715368107,USER_1A322483,36-45,未知,杭州,正面,2024-05-11 03:08:27
COMM_007307,食品,饼干的食材很新鲜，味道特别好，包装也很严实，性价比超高！,1727732984,USER_53D0E6D6,46-55,男,合肥,正面,2024-10-01 05:49:44
COMM_003985,服装,牛仔裤的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1729477472,USER_CACFF2CD,18-25,男,太原,正面,2024-10-21 10:24:32
COMM_001841,电子产品,买的智能手表发热特别严重，而且操作很不流畅，后悔死了，不建议购买！,1754767377,USER_394CE204,26-35,男,呼和浩特,负面,2025-08-10 03:22:57
COMM_006611,食品,坚果礼盒的保质期新鲜，口感酥脆，味道正宗，比实体店买的还好吃！,1705632049,USER_524053F8,36-45,女,长春,正面,2024-01-19 10:40:49
COMM_005622,食品,坚果礼盒的食材不新鲜，吃起来有异味，包装也破损了，太失望了！,1755908636,USER_CC33D775,26-35,未知,成都,负面,2025-08-23 08:23:56
COMM_001242,电子产品,对比了好几款最终选了这款充电宝，果然没选错，使用感超棒，售后也很贴心！,1708128192,USER_AA915518,46-55,女,济南,正面,2024-02-17 08:03:12
COMM_007126,食品,方便面的味道太赞了，家人都很喜欢，包装也很精美，送礼也合适！,1712113958,USER_FCC64E64,18-25,女,沈阳,正面,2024-04-03 11:12:38
COMM_009746,美妆,眉笔的成分很安全，敏感肌用着也没问题，效果超出预期！,1716487666,USER_14B7FF49,36-45,男,合肥,正面,2024-05-24 02:07:46
COMM_000663,电子产品,鼠标的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1759897056,USER_CCBDE3EB,46-55,男,长沙,正面,2025-10-08 12:17:36
COMM_002530,服装,买的外套尺码很准，穿着很舒服，洗了也没有掉色变形，值得购买！,1710040953,USER_AF25C9B5,46-55,未知,上海,正面,2024-03-10 11:22:33
COMM_002369,电子产品,这款充电宝整体还行，性能中规中矩，没有特别惊艳也没有明显缺点。,1743341898,USER_7D8183F4,36-45,男,大连,中性,2025-03-30 21:38:18
COMM_005772,食品,薯片的食材还算新鲜，味道中规中矩，性价比一般。,1742720841,USER_5BDDC8EF,36-45,男,南京,中性,2025-03-23 17:07:21
COMM_008229,美妆,这款粉底液太好用了！上妆服帖，持妆超久，效果特别自然，爱了！,1713808647,USER_A0F3BDF4,18-25,女,温州,正面,2024-04-23 01:57:27
COMM_001113,电子产品,买的无线耳机发热特别严重，而且操作很不流畅，后悔死了，不建议购买！,1754244181,USER_DEF235C1,18-25,未知,南京,负面,2025-08-04 02:03:01
COMM_004139,服装,运动裤的材质柔软透气，穿着特别舒服，款式也很时尚，太满意了！,1711843366,USER_F990AD7C,46-55,男,郑州,正面,2024-03-31 08:02:46
COMM_001217,电子产品,智能手机的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1743146618,USER_D71F9884,46-55,男,南宁,正面,2025-03-28 15:23:38
COMM_000568,电子产品,音箱的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1729089239,USER_14620CF3,18-25,男,杭州,正面,2024-10-16 22:33:59
COMM_001944,电子产品,对比了好几款最终选了这款无线耳机，果然没选错，使用感超棒，售后也很贴心！,1749336130,USER_71C4AFC5,18-25,女,乌鲁木齐,正面,2025-06-08 06:42:10
COMM_008815,美妆,眼影盘的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1731257257,USER_2F97DD73,55+,未知,沈阳,正面,2024-11-11 00:47:37
COMM_009935,美妆,口红的成分有问题，用了之后皮肤过敏，联系客服也不解决，避雷！,1715576730,USER_DE5AF298,18-25,女,银川,负面,2024-05-13 13:05:30
COMM_002960,服装,运动裤的版型设计有问题，穿着特别别扭，质量也不行，不推荐！,1725171848,USER_C30173F3,36-45,未知,武汉,负面,2024-09-01 14:24:08
COMM_004763,服装,运动裤的做工一般，没有特别好也没有特别差，符合这个价格。,1725680491,USER_4DD051E3,18-25,女,广州,中性,2024-09-07 11:41:31
COMM_000158,电子产品,对比了好几款最终选了这款平板电脑，果然没选错，使用感超棒，售后也很贴心！,1725094297,USER_8D70C63E,36-45,未知,广州,正面,2024-08-31 16:51:37
COMM_007858,美妆,这款口红整体还行，上妆效果一般，持妆时间处于平均水平。,1741416941,USER_15CA66DE,18-25,男,贵阳,中性,2025-03-08 14:55:41
COMM_000072,电子产品,蓝牙耳机的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1733962758,USER_11531837,46-55,未知,大连,正面,2024-12-12 08:19:18
COMM_008463,美妆,买的遮瑕膏显色度超高，持久不脱妆，性价比也很高，会无限回购！,1758145212,USER_19AE7ADF,36-45,男,厦门,正面,2025-09-18 05:40:12
COMM_000508,电子产品,这款笔记本电脑性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1713448983,USER_8D3AE1E9,46-55,男,广州,正面,2024-04-18 22:03:03
COMM_000865,电子产品,无线耳机的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1752373559,USER_1EDE48C3,18-25,男,重庆,正面,2025-07-13 10:25:59
COMM_001638,电子产品,鼠标的实际体验和宣传差太多，卡顿严重，电池掉电快，差评！,1717201348,USER_1E028A06,18-25,未知,郑州,负面,2024-06-01 08:22:28
COMM_009014,美妆,遮瑕膏的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1731470955,USER_400A2D4A,18-25,未知,长春,正面,2024-11-13 12:09:15
COMM_003969,服装,毛衣的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1707836264,USER_95899743,46-55,未知,成都,正面,2024-02-13 22:57:44
COMM_000984,电子产品,对比了好几款最终选了这款投影仪，果然没选错，使用感超棒，售后也很贴心！,1751965360,USER_78CE7FFD,36-45,未知,银川,正面,2025-07-08 17:02:40
COMM_004127,服装,连衣裙的设计感十足，搭配什么都好看，质量也特别好，会回购！,1717043473,USER_1B18CADB,55+,女,银川,正面,2024-05-30 12:31:13
COMM_001948,电子产品,蓝牙耳机的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1743602824,USER_82D4F403,55+,男,南昌,正面,2025-04-02 22:07:04
COMM_000908,电子产品,笔记本电脑的外观还不错，但操作逻辑有点复杂，适应一下就好了。,1708684916,USER_21026E25,46-55,女,厦门,中性,2024-02-23 18:41:56
COMM_001490,电子产品,投影仪的售后态度太差了，出了问题根本不解决，避雷这款产品！,1720302336,USER_01089A66,18-25,女,乌鲁木齐,负面,2024-07-07 05:45:36
COMM_004640,服装,买的T恤尺码很准，穿着很舒服，洗了也没有掉色变形，值得购买！,1743671598,USER_0289777B,18-25,未知,广州,正面,2025-04-03 17:13:18
COMM_000652,电子产品,鼠标的质量有问题，刚收到就发现电池鼓包，联系客服还推诿，体验极差！,1759258647,USER_DC44BC38,18-25,女,西安,负面,2025-10-01 02:57:27
COMM_004390,服装,买的短裤线头超多，做工粗糙，颜色和图片相差太大，完全不值！,1729746694,USER_5C79809B,55+,男,厦门,负面,2024-10-24 13:11:34
COMM_000936,电子产品,买了投影仪用了一段时间，优点是物流快，缺点是操作复杂，整体尚可。,1728593689,USER_77884719,46-55,女,拉萨,中性,2024-10-11 04:54:49
COMM_006329,食品,这款辣条太难吃了！口感差，味道也不对，还有点变质，差评！,1751836439,USER_42BD391D,55+,未知,呼和浩特,负面,2025-07-07 05:13:59
COMM_009860,美妆,眼影盘的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1752157448,USER_BC848193,55+,未知,无锡,正面,2025-07-10 22:24:08
COMM_003555,服装,外套的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1759377186,USER_476DFBE8,46-55,男,南京,正面,2025-10-02 11:53:06
COMM_001502,电子产品,无线耳机的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1714287633,USER_3E7398AC,26-35,女,大连,正面,2024-04-28 15:00:33
COMM_002615,服装,买的毛衣线头超多，做工粗糙，颜色和图片相差太大，完全不值！,1713803141,USER_74E381AB,26-35,女,杭州,负面,2024-04-23 00:25:41
COMM_002459,电子产品,平板电脑的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1707399386,USER_C82FB001,18-25,未知,西宁,正面,2024-02-08 21:36:26
COMM_008772,美妆,口红的成分还算安全，但上妆效果一般，没有特别惊艳。,1744636666,USER_0CD7E14F,18-25,女,乌鲁木齐,中性,2025-04-14 21:17:46
COMM_007893,美妆,粉底液的质地还可以，但显色度一般，整体性价比中等。,1714526489,USER_31079D0F,46-55,男,东莞,中性,2024-05-01 09:21:29
COMM_004010,服装,短裤的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1758997272,USER_138498E9,26-35,女,重庆,正面,2025-09-28 02:21:12
COMM_006942,食品,这款坚果礼盒味道一般，口感中规中矩，没有特别好吃也没有很难吃。,1714500029,USER_9D372310,46-55,男,长春,中性,2024-05-01 02:00:29
COMM_004954,服装,这款毛衣面料超舒服，版型也超正，穿上特别显身材，性价比超高！,1720818847,USER_819A4307,36-45,女,乌鲁木齐,正面,2024-07-13 05:14:07
COMM_002361,电子产品,投影仪的实际体验和宣传差太多，卡顿严重，电池掉电快，差评！,1726148433,USER_840E5734,55+,女,西宁,负面,2024-09-12 21:40:33
COMM_000313,电子产品,平板电脑的售后态度太差了，出了问题根本不解决，避雷这款产品！,1750577503,USER_4D4C58EA,26-35,男,乌鲁木齐,负面,2025-06-22 15:31:43
COMM_009381,美妆,隔离霜的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1753262751,USER_3777FE2C,26-35,未知,太原,正面,2025-07-23 17:25:51
COMM_002401,电子产品,这款投影仪太坑了！用了没几天就卡得不行，续航也差，完全不值这个价！,1718095690,USER_6F815C0F,36-45,未知,温州,负面,2024-06-11 16:48:10
COMM_002632,服装,买的卫衣尺码很准，穿着很舒服，洗了也没有掉色变形，值得购买！,1735699368,USER_A4DB0247,36-45,女,银川,正面,2025-01-01 10:42:48
COMM_003170,服装,这款T恤面料超舒服，版型也超正，穿上特别显身材，性价比超高！,1745036904,USER_59094C18,36-45,女,哈尔滨,正面,2025-04-19 12:28:24
COMM_007345,食品,方便面的味道太赞了，家人都很喜欢，包装也很精美，送礼也合适！,1725373617,USER_6B12B608,36-45,未知,杭州,正面,2024-09-03 22:26:57
COMM_006647,食品,饼干的保质期新鲜，口感酥脆，味道正宗，比实体店买的还好吃！,1719828512,USER_95A88007,26-35,男,大连,正面,2024-07-01 18:08:32
COMM_006456,食品,买的火腿肠分量严重不足，味道也很一般，完全不值这个价！,1757435937,USER_49ACC00A,36-45,男,银川,负面,2025-09-10 00:38:57
COMM_006169,食品,买的牛奶口感极佳，甜度适中，没有添加剂，吃着很放心！,1739776516,USER_E814CD51,46-55,未知,合肥,正面,2025-02-17 15:15:16
COMM_008134,美妆,眉笔的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1722628614,USER_B3DD32FC,26-35,男,海口,正面,2024-08-03 03:56:54
COMM_007761,美妆,这款睫毛膏太好用了！上妆服帖，持妆超久，效果特别自然，爱了！,1759819393,USER_A6198232,36-45,女,深圳,正面,2025-10-07 14:43:13
COMM_008910,美妆,眼影盘的质地很粗糙，不容易推开，还有刺鼻的味道，不推荐！,1726345275,USER_8E465DA7,46-55,男,苏州,负面,2024-09-15 04:21:15
COMM_005094,食品,牛奶的食材还算新鲜，味道中规中矩，性价比一般。,1755264760,USER_E74E1F67,26-35,男,长春,中性,2025-08-15 21:32:40
COMM_009346,美妆,粉底液的质地超细腻，用起来很舒服，没有刺激感，效果超棒！,1730729089,USER_F610A216,18-25,男,上海,正面,2024-11-04 22:04:49
COMM_006871,食品,买的薯片口感极佳，甜度适中，没有添加剂，吃着很放心！,1730887742,USER_EB9A23A1,46-55,女,沈阳,正面,2024-11-06 18:09:02
COMM_008537,美妆,唇釉的成分还算安全，但上妆效果一般，没有特别惊艳。,1737596751,USER_24EBB253,46-55,男,合肥,中性,2025-01-23 09:45:51
COMM_006336,食品,这款辣条太好吃了！口感超棒，味道正宗，分量也很足，会回购！,1757916122,USER_BA6CE437,18-25,男,苏州,正面,2025-09-15 14:02:02
COMM_002546,服装,短裤的做工一般，没有特别好也没有特别差，符合这个价格。,1751459577,USER_22DE6930,36-45,未知,厦门,中性,2025-07-02 20:32:57
COMM_002670,服装,连衣裙的颜色还挺好看的，但尺码稍微有点偏差，不影响穿着。,1726835465,USER_A95FFB2E,36-45,男,北京,中性,2024-09-20 20:31:05
COMM_009722,美妆,腮红的使用感超棒，容易推开，不卡粉，效果自然，太满意了！,1716791805,USER_C47F0F90,46-55,女,成都,正面,2024-05-27 14:36:45
COMM_004285,服装,连衣裙的颜色还挺好看的，但尺码稍微有点偏差，不影响穿着。,1753983527,USER_64DE99AA,55+,男,合肥,中性,2025-08-01 01:38:47
COMM_000815,电子产品,买的智能手表用了15天，一点问题都没有，操作流畅，功能齐全，太满意了！,1724057219,USER_094679AC,55+,未知,深圳,正面,2024-08-19 16:46:59
COMM_001544,电子产品,无线耳机的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1756696606,USER_D1B8387D,36-45,未知,南宁,正面,2025-09-01 11:16:46
COMM_009320,美妆,买的口红显色度超高，持久不脱妆，性价比也很高，会无限回购！,1712834128,USER_D3A33193,26-35,未知,北京,正面,2024-04-11 19:15:28
COMM_007659,美妆,买的口红显色度极差，还容易脱妆，完全不值这个价，后悔了！,1706453460,USER_16450EEE,55+,未知,广州,负面,2024-01-28 22:51:00
COMM_005451,食品,火腿肠的食材很新鲜，味道特别好，包装也很严实，性价比超高！,1738529533,USER_68D95039,18-25,未知,海口,正面,2025-02-03 04:52:13
COMM_007456,食品,买的坚果礼盒口感极佳，甜度适中，没有添加剂，吃着很放心！,1726295370,USER_999FB40D,18-25,女,重庆,正面,2024-09-14 14:29:30
COMM_000452,电子产品,买的音箱发热特别严重，而且操作很不流畅，后悔死了，不建议购买！,1724433367,USER_44A4E8A8,26-35,女,深圳,负面,2024-08-24 01:16:07
COMM_004909,服装,买的牛仔裤尺码很准，穿着很舒服，洗了也没有掉色变形，值得购买！,1711865079,USER_0A2D1486,55+,女,青岛,正面,2024-03-31 14:04:39
COMM_006058,食品,这款坚果礼盒太好吃了！口感超棒，味道正宗，分量也很足，会回购！,1707256997,USER_25A09D92,46-55,女,海口,正面,2024-02-07 06:03:17
COMM_003934,服装,短裤的做工特别精细，没有多余的线头，颜色和图片一致，超喜欢！,1756174565,USER_126C92C7,55+,未知,武汉,正面,2025-08-26 10:16:05
COMM_006792,食品,火腿肠的保质期新鲜，口感酥脆，味道正宗，比实体店买的还好吃！,1730962458,USER_B3A7CB89,36-45,未知,海口,正面,2024-11-07 14:54:18
COMM_002921,服装,T恤的设计感十足，搭配什么都好看，质量也特别好，会回购！,1728544286,USER_88C1C00E,36-45,男,东莞,正面,2024-10-10 15:11:26
COMM_009731,美妆,散粉的成分很安全，敏感肌用着也没问题，效果超出预期！,1732383576,USER_BD294770,26-35,男,北京,正面,2024-11-24 01:39:36
COMM_000081,电子产品,平板电脑的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1741427195,USER_E3B5E508,46-55,未知,上海,正面,2025-03-08 17:46:35
COMM_008192,美妆,散粉的成分有问题，用了之后皮肤过敏，联系客服也不解决，避雷！,1758159550,USER_6837664D,55+,女,天津,负面,2025-09-18 09:39:10
COMM_007567,美妆,睫毛膏的使用感还行，容易推开，但持妆时间不长，符合预期。,1723307648,USER_10C7BA01,18-25,男,呼和浩特,中性,2024-08-11 00:34:08
COMM_000073,电子产品,智能手表的实际体验和宣传差太多，卡顿严重，电池掉电快，差评！,1761504461,USER_BB93A18D,55+,未知,海口,负面,2025-10-27 02:47:41
COMM_002205,电子产品,对比了好几款最终选了这款智能手机，果然没选错，使用感超棒，售后也很贴心！,1707891544,USER_C98C3BF6,55+,男,南昌,正面,2024-02-14 14:19:04
COMM_003923,服装,买的牛仔裤线头超多，做工粗糙，颜色和图片相差太大，完全不值！,1729354554,USER_6A36772E,26-35,未知,南京,负面,2024-10-20 00:15:54
COMM_002246,电子产品,这款音箱性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1709148509,USER_BA8D6A0A,18-25,男,宁波,正面,2024-02-29 03:28:29
COMM_001379,电子产品,鼠标的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1707569367,USER_0D396D8D,26-35,未知,上海,正面,2024-02-10 20:49:27
COMM_007765,美妆,眼影盘的成分很安全，敏感肌用着也没问题，效果超出预期！,1747831152,USER_81E02454,55+,女,南昌,正面,2025-05-21 20:39:12
COMM_002065,电子产品,买的鼠标发热特别严重，而且操作很不流畅，后悔死了，不建议购买！,1757779055,USER_9205E648,55+,未知,哈尔滨,负面,2025-09-13 23:57:35
COMM_004920,服装,短裤的设计感十足，搭配什么都好看，质量也特别好，会回购！,1755508197,USER_FDBE0DD2,26-35,男,拉萨,正面,2025-08-18 17:09:57
COMM_000330,电子产品,对比了好几款最终选了这款充电宝，果然没选错，使用感超棒，售后也很贴心！,1729343384,USER_F2B5EF65,36-45,未知,拉萨,正面,2024-10-19 21:09:44
COMM_001321,电子产品,蓝牙耳机的外观设计简约大气，配置也很高，物流还快，购物体验满分！,1706342699,USER_ED319871,36-45,女,合肥,正面,2024-01-27 16:04:59
COMM_000894,电子产品,这款蓝牙耳机性能太赞了！运行速度超快，续航也比预期的好，性价比拉满！,1752257818,USER_7B6D8F96,26-35,未知,宁波,正面,2025-07-12 02:16:58
COMM_005938,食品,买的牛奶口感极佳，甜度适中，没有添加剂，吃着很放心！,1726303746,USER_5FB76A28,26-35,未知,贵阳,正面,2024-09-14 16:49:06
COMM_006862,食品,坚果礼盒的食材不新鲜，吃起来有异味，包装也破损了，太失望了！,1718363638,USER_7F5E5AA0,26-35,男,贵阳,负面,2024-06-14 19:13:58
COMM_001248,电子产品,蓝牙耳机的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1727906395,USER_C21326C4,55+,未知,长沙,正面,2024-10-03 05:59:55
COMM_001721,电子产品,智能手机的质量有问题，刚收到就发现电池鼓包，联系客服还推诿，体验极差！,1759796316,USER_C5BC73C4,46-55,女,厦门,负面,2025-10-07 08:18:36
COMM_008853,美妆,睫毛膏的质地很粗糙，不容易推开，还有刺鼻的味道，不推荐！,1759486830,USER_A9435C36,36-45,女,武汉,负面,2025-10-03 18:20:30
COMM_009430,美妆,这款腮红太难用了！上妆卡粉严重，持妆时间超短，差评！,1716059517,USER_30BFCF22,18-25,未知,太原,负面,2024-05-19 03:11:57
COMM_004867,服装,这款毛衣面料超舒服，版型也超正，穿上特别显身材，性价比超高！,1714877700,USER_4B99F45E,36-45,未知,海口,正面,2024-05-05 10:55:00
COMM_004688,服装,连衣裙的材质柔软透气，穿着特别舒服，款式也很时尚，太满意了！,1739159455,USER_16E952E8,36-45,女,上海,正面,2025-02-10 11:50:55
COMM_004511,服装,毛衣的颜色还挺好看的，但尺码稍微有点偏差，不影响穿着。,1719613451,USER_1F701E6F,18-25,男,福州,中性,2024-06-29 06:24:11
COMM_005403,食品,巧克力的分量还可以，但味道有点淡，整体符合预期。,1723705469,USER_17C17FD7,46-55,未知,合肥,中性,2024-08-15 15:04:29
COMM_006596,食品,酸奶的味道太赞了，家人都很喜欢，包装也很精美，送礼也合适！,1720613346,USER_143AE90A,18-25,女,苏州,正面,2024-07-10 20:09:06
COMM_007382,食品,买的方便面口感极佳，甜度适中，没有添加剂，吃着很放心！,1734841699,USER_E28AB196,26-35,女,兰州,正面,2024-12-22 12:28:19
COMM_003921,服装,买了牛仔裤试穿了一下，优点是售后好，缺点是续航短，整体还行。,1738079499,USER_A9BF878E,26-35,未知,南昌,中性,2025-01-28 23:51:39
COMM_006926,食品,面包的包装漏了，里面的东西都洒了，联系客服也不处理，避雷！,1739571964,USER_1351B8F5,55+,男,天津,负面,2025-02-15 06:26:04
COMM_002030,电子产品,智能手表的做工非常精细，使用体验极佳，完全超出我的期待，值得推荐！,1728301728,USER_CDA8DF9D,36-45,未知,厦门,正面,2024-10-07 19:48:48
COMM_000013,电子产品,这款智能手机整体还行，性能中规中矩，没有特别惊艳也没有明显缺点。,1748201186,USER_3C017A59,36-45,男,拉萨,中性,2025-05-26 03:26:26
