event_name,event_date,person_a,person_b,interact_type,duration
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文072,文003,跨组请教,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文048,文012,跨组请教,13
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文079,文011,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文091,文061,跨组请教,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文095,文083,合作演示,26
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文079,文017,跨组请教,10
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文100,跨组请教,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文090,文034,小组讨论,25
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文097,文094,小组讨论,18
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文005,文040,小组讨论,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文064,文061,跨组请教,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文055,文008,小组讨论,5
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文091,文093,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文074,文034,合作演示,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文044,文039,合作演示,25
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文096,文072,跨组请教,8
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文011,小组讨论,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文090,文041,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文012,合作演示,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文069,文078,小组讨论,5
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文023,文072,跨组请教,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文066,文095,小组讨论,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文091,文069,跨组请教,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文068,文064,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文028,小组讨论,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文051,文008,小组讨论,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文069,跨组请教,24
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文006,小组讨论,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文078,文050,小组讨论,26
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文064,文048,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文011,文012,合作演示,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文068,小组讨论,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文069,文062,小组讨论,26
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文037,文082,跨组请教,25
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文035,文028,跨组请教,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文087,文072,小组讨论,28
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文074,文030,小组讨论,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文086,文072,跨组请教,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文066,文041,小组讨论,5
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文013,文083,小组讨论,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文071,文041,跨组请教,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文040,文006,小组讨论,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文062,文055,跨组请教,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文050,文079,小组讨论,24
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文066,文096,小组讨论,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文083,文020,小组讨论,24
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文040,文006,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文035,文017,跨组请教,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文026,文023,跨组请教,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文014,文006,小组讨论,10
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文034,文052,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文017,文023,小组讨论,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文100,文062,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文074,小组讨论,157
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文023,小组讨论,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文074,跨组请教,17
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文086,文035,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文095,文074,小组讨论,8
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文035,文012,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文091,文024,小组讨论,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文006,文030,小组讨论,14
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文078,文047,小组讨论,120
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文086,文053,合作演示,13
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文097,文045,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文006,文062,跨组请教,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文012,文034,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文072,文044,跨组请教,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文012,文074,小组讨论,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文044,合作演示,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文050,文053,跨组请教,5
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文071,文017,小组讨论,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文091,小组讨论,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文030,文012,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文013,文057,小组讨论,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文086,文047,跨组请教,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文062,跨组请教,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文005,文050,小组讨论,10
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文009,小组讨论,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文012,文045,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文035,文061,小组讨论,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文082,文011,小组讨论,14
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文044,文087,小组讨论,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文062,文014,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文048,文068,小组讨论,141
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文087,文074,小组讨论,25
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文059,文039,跨组请教,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文007,文055,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文061,小组讨论,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文007,文048,小组讨论,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文094,文039,合作演示,14
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文017,文022,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文062,文047,跨组请教,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文035,文047,合作演示,13
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文078,文020,小组讨论,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文007,文086,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文083,文055,跨组请教,17
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文006,文037,跨组请教,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文100,文048,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文094,文052,小组讨论,14
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文017,文052,小组讨论,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文087,文012,跨组请教,14
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文048,文013,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文014,文020,小组讨论,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文086,文097,小组讨论,18
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文100,文014,跨组请教,13
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文014,文006,小组讨论,24
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文051,文059,跨组请教,10
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文011,文082,跨组请教,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文020,文026,小组讨论,14
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文003,文026,跨组请教,17
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文083,小组讨论,28
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文069,文006,跨组请教,14
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文040,文024,小组讨论,24
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文006,小组讨论,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文045,文090,合作演示,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文055,文082,小组讨论,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文023,文030,小组讨论,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文006,文087,跨组请教,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文009,文045,跨组请教,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文032,文005,小组讨论,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文074,文005,小组讨论,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文040,文078,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文083,文008,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文020,跨组请教,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文097,跨组请教,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文090,文062,跨组请教,17
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文090,文022,跨组请教,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文014,文020,跨组请教,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文091,文040,合作演示,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文011,文055,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文012,文020,跨组请教,18
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文034,文094,合作演示,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文069,文020,小组讨论,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文051,文044,跨组请教,10
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文040,文017,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文009,文051,小组讨论,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文052,文024,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文023,文006,小组讨论,25
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文093,文006,合作演示,13
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文044,文062,小组讨论,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文055,文100,跨组请教,175
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文006,文034,小组讨论,26
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文086,文074,小组讨论,26
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文055,文020,跨组请教,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文037,文053,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文071,文009,跨组请教,24
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文039,文050,小组讨论,18
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文082,文006,小组讨论,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文068,文012,跨组请教,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文052,文022,跨组请教,16
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文053,文057,小组讨论,26
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文048,文044,小组讨论,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文035,文014,小组讨论,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文091,文050,跨组请教,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文055,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文061,文053,跨组请教,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文034,文050,跨组请教,16
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文028,文045,小组讨论,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文079,文051,跨组请教,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文045,文039,小组讨论,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文055,文045,跨组请教,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文069,文040,跨组请教,8
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文037,文071,合作演示,25
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文030,文013,小组讨论,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文011,文026,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文012,文037,合作演示,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文022,文083,跨组请教,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文013,文020,跨组请教,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文059,文096,跨组请教,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文024,文086,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文059,文061,跨组请教,16
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文053,文062,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文007,文023,跨组请教,18
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文062,文030,小组讨论,25
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文023,文012,小组讨论,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文044,跨组请教,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文064,文044,跨组请教,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文039,文091,小组讨论,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文071,小组讨论,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文039,文050,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文007,文091,跨组请教,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文059,文064,小组讨论,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文093,文061,小组讨论,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文097,文050,小组讨论,24
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文093,文023,小组讨论,13
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文090,合作演示,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文026,文078,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文003,文096,小组讨论,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文068,文064,小组讨论,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文008,文035,跨组请教,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文047,文003,跨组请教,10
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文047,文044,小组讨论,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文061,文100,小组讨论,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文053,文074,跨组请教,17
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文068,文064,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文055,文028,跨组请教,18
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文026,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文023,合作演示,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文053,文083,小组讨论,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文005,文037,小组讨论,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文066,文035,小组讨论,28
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文083,文013,合作演示,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文082,文057,跨组请教,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文082,文095,跨组请教,28
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文028,文020,跨组请教,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文095,文041,跨组请教,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文059,文090,小组讨论,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文078,文071,小组讨论,18
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文053,跨组请教,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文051,文100,跨组请教,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文061,文020,小组讨论,10
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文066,文096,小组讨论,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文044,文055,跨组请教,16
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文053,文028,小组讨论,8
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文007,文087,跨组请教,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文097,文055,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文005,跨组请教,5
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文048,文024,小组讨论,14
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文074,文014,跨组请教,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文022,文041,合作演示,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文037,文074,小组讨论,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文074,文052,跨组请教,26
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文094,文086,合作演示,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文069,文012,小组讨论,28
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文024,文009,小组讨论,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文094,文037,小组讨论,16
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文045,文017,小组讨论,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文030,文093,跨组请教,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文050,文037,合作演示,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文048,文064,跨组请教,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文032,文048,跨组请教,16
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文030,文014,跨组请教,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文022,跨组请教,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文030,文035,小组讨论,25
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文009,文083,小组讨论,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文082,文059,跨组请教,8
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文024,文095,小组讨论,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文009,文095,小组讨论,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文064,文095,合作演示,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文007,文039,小组讨论,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文006,文062,跨组请教,24
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文094,文066,合作演示,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文055,文013,跨组请教,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文052,文045,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文079,文083,小组讨论,16
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文024,文003,小组讨论,17
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文091,文039,小组讨论,16
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文053,文032,跨组请教,17
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文047,文017,跨组请教,16
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文028,文079,合作演示,26
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文041,文022,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文072,文093,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文059,文083,小组讨论,21
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文017,文083,跨组请教,14
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文094,文062,小组讨论,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文023,文100,跨组请教,13
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文072,文086,跨组请教,13
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文037,文062,合作演示,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文059,文074,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文047,文023,跨组请教,27
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文034,跨组请教,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文100,文017,小组讨论,18
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文009,文047,小组讨论,23
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文020,文026,小组讨论,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文069,文096,小组讨论,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文039,文013,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文012,文009,合作演示,29
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文024,文030,跨组请教,8
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文055,文012,小组讨论,6
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文005,文045,跨组请教,20
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文005,文094,小组讨论,28
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文059,文062,跨组请教,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文023,文066,跨组请教,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文057,文078,跨组请教,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文078,文048,小组讨论,22
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文044,文005,跨组请教,30
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文071,文087,小组讨论,8
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文045,文062,跨组请教,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文050,文007,小组讨论,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文096,文032,小组讨论,7
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文096,文055,跨组请教,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文082,文012,小组讨论,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文006,文087,跨组请教,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文045,文083,小组讨论,8
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文059,文007,跨组请教,13
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文009,文005,跨组请教,24
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文074,文041,跨组请教,9
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文100,文045,跨组请教,19
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文053,文066,小组讨论,11
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文026,文028,小组讨论,15
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文074,文100,小组讨论,12
文化传播社学术沙龙第3期,2025-09-15 14:00:00.065080,文082,文062,跨组请教,15
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文059,文041,跨组请教,28
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文091,文004,跨组请教,28
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文002,文014,小组讨论,17
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文046,文025,小组讨论,16
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文022,文083,跨组请教,27
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文020,文022,合作演示,28
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文096,文022,小组讨论,15
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文014,文093,合作演示,24
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文035,文017,小组讨论,12
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文001,文029,跨组请教,9
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文057,文046,小组讨论,16
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文083,文015,小组讨论,19
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文044,文031,小组讨论,7
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文031,文093,小组讨论,25
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文011,文004,小组讨论,28
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文050,文032,小组讨论,26
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文089,文025,小组讨论,19
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文077,文035,小组讨论,8
文化传播社学术沙龙第4期,2025-09-26 16:00:00.066217,文081,文031,小组讨论,8
