sender_id,receiver_id,interact_type,time,weight
人090,环097,文件分享,2025-11-08 23:30:29.902093,2
环096,人021,群聊发言,2025-10-29 05:05:29.902093,4
文065,环060,群聊发言,2025-11-03 22:42:29.902093,1
文065,环060,群聊发言,2025-11-03 22:42:29.902093,1
文063,人063,文件分享,2025-10-23 01:08:29.902093,1
环100,文032,@提及,2025-11-09 09:31:29.902093,4
环100,文032,@提及,2025-11-09 09:31:29.902093,4
人017,文090,@提及,2025-11-13 02:34:29.902093,2
人017,文090,@提及,2025-11-13 02:34:29.902093,2
环091,文088,私聊,2025-11-10 22:51:29.902093,3
人077,人061,文件分享,2025-10-28 08:12:29.902093,2
环027,人085,私聊,2025-10-27 21:21:29.902093,1
环066,,@提及,2025-11-08 01:56:29.902093,5
人087,文002,私聊,2025-11-07 13:00:29.902093,1
人087,,私聊,2025-11-07 13:00:29.902093,1
人024,环086,群聊发言,2025-11-04 11:52:29.902093,1
文074,文002,文件分享,2025-10-19 17:44:29.902093,3
人076,文037,群聊发言,2025-10-20 12:57:29.902093,4
文076,文098,群聊发言,2025-11-06 22:26:29.902093,5
文016,环089,群聊发言,2025-10-26 09:58:29.902093,3
环094,文005,私聊,2025-11-16 11:35:29.902093,4
环011,环025,私聊,2025-11-06 17:26:29.902093,2
人060,人054,@提及,2025-11-04 03:57:29.902093,4
环044,文020,群聊发言,2025-11-12 17:48:29.902093,1
环084,环089,群聊发言,2025-11-17 09:21:29.902093,4
环012,人099,私聊,2025-11-15 16:35:29.902093,4
文061,人026,群聊发言,2025-11-07 06:02:29.902093,1
文094,人008,私聊,2025-11-02 07:19:29.902093,1
文052,环010,私聊,2025-11-14 06:43:29.902093,2
文067,人069,群聊发言,2025-11-15 12:11:29.902093,5
人059,文019,群聊发言,2025-11-06 10:40:29.902093,4
文033,文082,@提及,2025-10-19 00:59:29.902093,2
环034,环013,私聊,2025-10-31 19:58:29.902093,1
人007,环068,@提及,2025-11-07 09:37:29.902093,1
人061,环071,私聊,2025-11-15 01:48:29.902093,2
文013,环050,群聊发言,2025-11-03 06:44:29.902093,5
人079,人037,@提及,2025-11-05 03:53:29.902093,3
人084,环083,@提及,2025-11-17 00:07:29.902093,3
文086,人008,群聊发言,2025-10-31 03:53:29.902093,4
环055,人075,群聊发言,2025-11-11 02:15:29.902093,3
文021,,私聊,2025-11-02 13:20:29.902093,3
环049,文009,群聊发言,2025-11-05 02:12:29.902093,5
文053,环045,@提及,2025-11-13 02:08:29.902093,1
人085,人084,群聊发言,2025-10-30 03:48:29.902093,5
人062,环076,@提及,2025-10-19 01:34:29.902093,4
人079,文026,群聊发言,2025-11-11 05:56:29.902093,5
文064,文086,群聊发言,2025-11-05 12:30:29.902093,2
人091,人004,私聊,2025-11-10 15:22:29.902093,4
环030,人079,私聊,2025-10-26 16:33:29.902093,4
文097,文080,@提及,2025-10-31 16:13:29.902093,4
文051,环002,群聊发言,2025-11-02 11:03:29.902093,1
文051,环002,群聊发言,2025-11-02 11:03:29.902093,1
文063,人013,文件分享,2025-10-28 06:10:29.902093,3
文092,文017,私聊,2025-10-29 07:07:29.902093,1
文058,文042,@提及,2025-10-25 21:48:29.902093,1
文077,人048,@提及,2025-10-20 22:28:29.902093,1
文018,人009,群聊发言,2025-11-09 14:30:29.902093,3
文018,环066,@提及,2025-11-14 04:52:29.902093,5
文055,文059,私聊,2025-10-20 12:20:29.902093,5
环022,文055,群聊发言,2025-11-16 20:51:29.902093,5
人033,环096,群聊发言,2025-10-21 08:21:29.902093,3
环038,环008,群聊发言,2025-10-20 00:35:29.902093,4
文087,环034,群聊发言,2025-10-18 21:13:29.902093,3
文099,文084,群聊发言,2025-10-27 19:14:29.902093,2
环015,文028,私聊,2025-11-16 07:23:29.902093,4
人006,人081,文件分享,2025-11-16 10:40:29.902093,4
人026,环040,私聊,2025-10-31 00:40:29.902093,4
人026,环040,私聊,2025-10-31 00:40:29.902093,4
人085,,@提及,2025-10-31 02:36:29.902093,1
环003,环061,私聊,2025-10-22 11:10:29.902093,1
环003,环061,私聊,2025-10-22 11:10:29.902093,1
人043,文098,文件分享,2025-11-04 16:49:29.902093,1
人060,人030,群聊发言,2025-10-24 12:22:29.902093,5
环034,文048,@提及,2025-11-02 00:52:29.902093,1
文096,环026,私聊,2025-11-02 06:37:29.902093,4
环006,文092,群聊发言,2025-10-20 07:51:29.902093,3
文089,人008,@提及,2025-11-13 08:22:29.902093,1
环061,文006,群聊发言,2025-10-19 04:41:29.902093,3
环007,文019,群聊发言,2025-11-04 16:35:29.902093,1
环007,文019,群聊发言,2025-11-04 16:35:29.902093,1
人004,,@提及,2025-11-02 08:02:29.902093,3
环071,文037,群聊发言,2025-10-23 07:20:29.902093,5
环008,文034,群聊发言,2025-10-27 04:10:29.902093,1
文016,环094,群聊发言,2025-11-01 15:47:29.902093,3
人096,文049,群聊发言,2025-10-26 04:32:29.902093,1
人087,环027,群聊发言,2025-10-30 05:27:29.902093,2
文040,文013,群聊发言,2025-10-18 22:45:29.902093,3
环048,人005,群聊发言,2025-11-02 04:06:29.902093,4
人088,环096,群聊发言,2025-11-12 03:34:29.902093,2
人029,环038,群聊发言,2025-11-06 13:58:29.902093,2
文098,环080,私聊,2025-10-29 07:13:29.902093,3
文009,环026,@提及,2025-10-29 19:14:29.902093,3
人065,环053,@提及,2025-11-02 02:44:29.902093,2
环063,环039,群聊发言,2025-11-09 12:44:29.902093,4
环053,环098,群聊发言,2025-10-20 04:03:29.902093,1
环053,环098,群聊发言,2025-10-20 04:03:29.902093,1
文046,文044,私聊,2025-11-15 04:04:29.902093,2
环064,人063,文件分享,2025-11-04 02:41:29.902093,3
环064,人063,文件分享,2025-11-04 02:41:29.902093,3
环044,环003,@提及,2025-10-25 07:12:29.902093,5
文088,人061,群聊发言,2025-10-25 09:40:29.902093,4
文017,文052,私聊,2025-11-13 15:43:29.902093,5
文017,文052,私聊,2025-11-13 15:43:29.902093,5
文003,文099,群聊发言,2025-10-30 10:34:29.902093,5
人054,环027,群聊发言,2025-11-14 13:05:29.902093,5
文006,文063,@提及,2025-11-05 06:34:29.902093,5
环051,环042,文件分享,2025-10-23 16:40:29.902093,1
环020,文061,群聊发言,2025-11-01 15:51:29.902093,1
环059,文060,@提及,2025-10-27 14:05:29.902093,1
环056,文070,私聊,2025-11-03 17:55:29.902093,5
文030,文071,群聊发言,2025-11-01 07:07:29.902093,1
环070,环025,文件分享,2025-11-02 12:16:29.902093,3
环070,环025,文件分享,2025-11-02 12:16:29.902093,3
环063,人056,群聊发言,2025-11-04 19:53:29.902093,3
环081,环036,群聊发言,2025-11-07 11:54:29.902093,4
环081,环036,群聊发言,2025-11-07 11:54:29.902093,4
环094,环037,群聊发言,2025-10-31 01:20:29.902093,4
人027,环028,群聊发言,2025-11-07 11:11:29.902093,5
人027,环028,群聊发言,2025-11-07 11:11:29.902093,5
文098,环082,群聊发言,2025-10-23 17:43:29.902093,1
人040,环040,群聊发言,2025-10-31 18:59:29.902093,3
环073,文053,文件分享,2025-11-13 10:43:29.902093,3
人015,文035,群聊发言,2025-11-11 23:00:29.902093,5
环047,人006,群聊发言,2025-10-23 16:28:29.902093,4
文022,人072,群聊发言,2025-11-11 14:53:29.902093,1
文001,人095,群聊发言,2025-11-13 12:11:29.902093,1
人070,环034,私聊,2025-11-05 15:11:29.902093,1
文047,人023,群聊发言,2025-10-31 09:39:29.902093,5
人053,人033,群聊发言,2025-11-10 20:45:29.902093,2
文013,文011,群聊发言,2025-11-07 08:09:29.902093,4
文013,文011,群聊发言,2025-11-07 08:09:29.902093,4
文081,环080,群聊发言,2025-10-20 03:07:29.902093,3
人086,文018,@提及,2025-10-20 00:34:29.902093,1
人086,文018,@提及,2025-10-20 00:34:29.902093,1
环005,环069,私聊,2025-10-21 05:56:29.902093,3
环008,人065,群聊发言,2025-11-03 17:31:29.902093,3
环038,文074,群聊发言,2025-11-15 00:09:29.902093,2
文026,环097,私聊,2025-10-27 09:46:29.902093,4
环013,文066,@提及,2025-10-30 03:29:29.902093,1
环013,文066,@提及,2025-10-30 03:29:29.902093,1
人032,环095,文件分享,2025-11-14 23:11:29.902093,4
环083,文010,群聊发言,2025-10-28 11:45:29.902093,3
环078,文008,@提及,2025-11-15 05:38:29.902093,1
环068,环048,群聊发言,2025-10-30 04:17:29.902093,5
文072,人077,群聊发言,2025-11-04 04:03:29.902093,2
文033,文053,群聊发言,2025-10-27 15:58:29.902093,1
环082,文098,@提及,2025-10-30 14:23:29.902093,4
环005,环091,文件分享,2025-10-24 19:41:29.902093,3
文025,环088,群聊发言,2025-11-03 03:56:29.902093,2
人096,环030,私聊,2025-11-02 15:14:29.902093,5
环004,文046,群聊发言,2025-10-23 19:56:29.902093,1
人001,文041,群聊发言,2025-11-02 07:20:29.902093,1
人001,文041,群聊发言,2025-11-02 07:20:29.902093,1
环048,文041,文件分享,2025-11-14 11:21:29.902093,2
人022,人056,@提及,2025-11-04 16:56:29.902093,5
环091,文095,群聊发言,2025-10-28 09:01:29.902093,3
环029,人069,私聊,2025-10-29 10:18:29.902093,3
环047,环016,群聊发言,2025-10-29 14:10:29.902093,2
环085,环019,群聊发言,2025-10-23 10:49:29.902093,4
文098,文006,群聊发言,2025-11-05 16:15:29.902093,1
人080,环082,文件分享,2025-10-24 15:45:29.902093,5
人041,,@提及,2025-10-27 12:25:29.902093,3
人039,人098,群聊发言,2025-10-20 18:35:29.902093,4
人066,文025,群聊发言,2025-10-21 07:19:29.902093,4
文026,人035,@提及,2025-11-06 04:07:29.902093,2
人051,文062,@提及,2025-11-14 16:57:29.902093,4
环049,人014,群聊发言,2025-10-29 07:12:29.902093,1
人091,文064,群聊发言,2025-10-25 20:37:29.902093,3
文067,环020,@提及,2025-10-30 22:35:29.902093,5
文039,文083,群聊发言,2025-10-19 10:30:29.902093,5
文005,文023,文件分享,2025-10-25 04:44:29.902093,2
人057,文004,私聊,2025-11-05 05:31:29.902093,5
环059,文005,私聊,2025-11-14 23:21:29.902093,4
环019,人057,私聊,2025-10-30 21:29:29.902093,4
文013,人065,@提及,2025-11-08 02:58:29.902093,1
环008,人025,群聊发言,2025-11-13 20:05:29.902093,1
环008,人025,群聊发言,2025-11-13 20:05:29.902093,1
人021,环068,私聊,2025-10-24 07:17:29.902093,3
文049,,群聊发言,2025-11-14 19:47:29.902093,3
人066,人041,私聊,2025-11-06 05:43:29.902093,1
环047,环009,@提及,2025-11-14 19:55:29.902093,5
人089,文059,群聊发言,2025-11-13 22:05:29.902093,5
环064,文008,群聊发言,2025-10-27 19:01:29.902093,3
人074,环079,群聊发言,2025-10-30 05:23:29.902093,3
文042,环040,文件分享,2025-11-17 06:14:29.902093,4
环024,文007,群聊发言,2025-10-23 15:31:29.902093,2
文056,人009,@提及,2025-10-27 02:18:29.902093,4
文046,环059,文件分享,2025-10-21 11:36:29.902093,5
文037,人093,私聊,2025-10-30 04:55:29.902093,4
人028,环021,文件分享,2025-11-07 06:25:29.902093,4
人066,人095,私聊,2025-10-29 04:01:29.902093,5
人087,人020,文件分享,2025-10-31 00:38:29.902093,1
人033,人066,群聊发言,2025-11-10 08:16:29.902093,5
人007,环017,私聊,2025-11-07 22:21:29.902093,3
人007,环017,私聊,2025-11-07 22:21:29.902093,3
人091,文095,@提及,2025-10-18 22:20:29.902093,2
文024,文061,@提及,2025-10-29 20:00:29.902093,4
人045,环081,文件分享,2025-11-05 11:04:29.902093,1
人045,环081,文件分享,2025-11-05 11:04:29.902093,1
人011,文027,群聊发言,2025-10-29 09:30:29.902093,4
人034,环099,@提及,2025-10-21 20:18:29.902093,5
环003,文032,群聊发言,2025-10-27 06:30:29.902093,2
文082,,群聊发言,2025-10-21 21:24:29.902093,1
环086,文074,@提及,2025-10-28 19:37:29.902093,2
文096,文071,@提及,2025-11-16 00:04:29.902093,3
人100,环078,群聊发言,2025-10-28 08:36:29.902093,3
人100,环078,群聊发言,2025-10-28 08:36:29.902093,3
文044,文085,文件分享,2025-11-10 02:29:29.902093,3
人093,人059,私聊,2025-11-10 02:50:29.902093,3
人015,人059,群聊发言,2025-11-15 20:25:29.902093,2
文032,文071,@提及,2025-10-25 04:20:29.902093,4
人021,人091,@提及,2025-11-05 08:21:29.902093,3
人009,环075,群聊发言,2025-10-31 00:29:29.902093,3
文090,环047,@提及,2025-11-16 17:48:29.902093,1
人031,人004,文件分享,2025-11-08 09:48:29.902093,4
人031,人004,文件分享,2025-11-08 09:48:29.902093,4
环003,人062,群聊发言,2025-11-08 04:12:29.902093,5
人091,环025,群聊发言,2025-11-15 05:37:29.902093,5
文088,人081,群聊发言,2025-11-04 08:02:29.902093,1
人062,文060,私聊,2025-10-24 17:44:29.902093,2
人038,人052,@提及,2025-11-09 03:21:29.902093,3
环030,文073,群聊发言,2025-10-24 04:33:29.902093,2
文086,环096,@提及,2025-11-07 19:29:29.902093,4
环078,环056,群聊发言,2025-11-10 19:17:29.902093,5
环074,环046,文件分享,2025-11-05 20:22:29.902093,4
人030,人074,私聊,2025-11-16 14:00:29.902093,2
人030,人074,私聊,2025-11-16 14:00:29.902093,2
文055,环070,文件分享,2025-11-09 07:54:29.902093,5
环051,环074,群聊发言,2025-11-08 00:59:29.902093,5
人057,文081,私聊,2025-11-13 10:53:29.902093,5
文033,人035,私聊,2025-11-13 23:49:29.902093,2
人051,环064,私聊,2025-10-28 16:12:29.902093,4
人059,环086,文件分享,2025-11-06 04:30:29.902093,5
文002,文082,群聊发言,2025-11-03 22:24:29.902093,5
人020,文001,@提及,2025-10-31 22:33:29.902093,3
文021,,@提及,2025-11-08 22:31:29.902093,4
人098,环043,私聊,2025-10-23 11:47:29.902093,4
文056,,群聊发言,2025-10-25 01:58:29.902093,2
人086,文038,群聊发言,2025-10-30 12:04:29.902093,3
人079,文033,@提及,2025-11-07 19:38:29.902093,3
文069,人001,@提及,2025-11-09 06:05:29.902093,3
环064,环092,@提及,2025-11-15 01:49:29.902093,4
人047,,私聊,2025-11-10 00:51:29.902093,3
人090,,@提及,2025-11-11 23:33:29.902093,2
环037,人035,@提及,2025-11-07 11:04:29.902093,4
环037,人035,@提及,2025-11-07 11:04:29.902093,4
环077,,@提及,2025-10-27 14:50:29.902093,4
文091,文078,群聊发言,2025-11-14 20:45:29.902093,5
文082,文062,私聊,2025-10-29 04:28:29.902093,1
文093,文060,群聊发言,2025-10-22 02:28:29.902093,5
环025,人034,群聊发言,2025-11-15 21:08:29.902093,5
人068,环020,群聊发言,2025-10-26 00:03:29.902093,2
环021,,群聊发言,2025-11-09 22:00:29.902093,4
人084,环028,群聊发言,2025-10-19 06:01:29.902093,3
文085,文061,群聊发言,2025-10-29 01:56:29.902093,2
人050,人052,私聊,2025-10-24 03:34:29.902093,1
人021,人080,群聊发言,2025-10-31 12:37:29.902093,5
文016,环008,群聊发言,2025-11-07 05:43:29.902093,3
文094,文014,私聊,2025-11-12 19:51:29.902093,1
文085,人069,文件分享,2025-10-21 15:30:29.902093,5
环099,文009,文件分享,2025-11-06 18:50:29.902093,4
文100,人018,@提及,2025-10-31 06:51:29.902093,3
环043,环053,私聊,2025-10-27 01:21:29.902093,4
文084,环060,群聊发言,2025-11-12 15:54:29.902093,5
环008,人025,@提及,2025-10-20 07:22:29.902093,3
文093,文033,@提及,2025-11-12 22:40:29.902093,5
环070,环069,群聊发言,2025-10-24 13:21:29.902093,5
文055,环080,群聊发言,2025-10-20 03:59:29.902093,5
文013,人021,@提及,2025-11-16 04:53:29.902093,1
文027,环048,群聊发言,2025-10-26 12:09:29.902093,2
环052,环073,@提及,2025-11-06 15:54:29.902093,1
环097,文081,@提及,2025-10-29 20:07:29.902093,3
环097,文081,@提及,2025-10-29 20:07:29.902093,3
人036,环047,群聊发言,2025-11-12 15:04:29.902093,5
环058,环021,群聊发言,2025-11-05 12:32:29.902093,2
环040,环033,文件分享,2025-11-09 07:31:29.902093,3
环040,环033,文件分享,2025-11-09 07:31:29.902093,3
人044,环045,私聊,2025-10-29 20:03:29.902093,5
人100,环088,群聊发言,2025-11-02 02:03:29.902093,1
环012,环047,私聊,2025-11-01 01:48:29.902093,4
人078,,@提及,2025-11-13 23:42:29.902093,2
文065,文070,群聊发言,2025-11-13 13:18:29.902093,4
文065,文070,群聊发言,2025-11-13 13:18:29.902093,4
环075,环054,群聊发言,2025-11-07 00:13:29.902093,1
文065,文011,群聊发言,2025-10-27 05:51:29.902093,2
人055,文067,私聊,2025-11-16 09:36:29.902093,4
环071,环020,私聊,2025-11-14 11:53:29.902093,2
环071,环020,私聊,2025-11-14 11:53:29.902093,2
文088,人078,群聊发言,2025-10-27 16:00:29.902093,1
文088,人078,群聊发言,2025-10-27 16:00:29.902093,1
文080,,@提及,2025-11-02 13:18:29.902093,2
文078,,文件分享,2025-10-21 09:14:29.902093,5
人052,文088,@提及,2025-11-09 02:14:29.902093,4
环069,人020,群聊发言,2025-11-16 05:43:29.902093,2
人034,环069,私聊,2025-11-11 17:48:29.902093,1
环078,文042,群聊发言,2025-11-05 19:46:29.902093,3
环030,,文件分享,2025-11-12 22:45:29.902093,1
文078,人069,私聊,2025-11-05 21:47:29.902093,4
文078,人069,私聊,2025-11-05 21:47:29.902093,4
文025,文062,群聊发言,2025-10-31 10:59:29.902093,2
环018,文096,文件分享,2025-11-11 15:46:29.902093,1
人008,人048,@提及,2025-11-01 15:25:29.902093,4
人053,环023,群聊发言,2025-11-17 09:52:29.902093,3
文016,人094,@提及,2025-11-01 15:44:29.902093,4
环050,文039,@提及,2025-11-11 21:41:29.902093,4
环082,文064,@提及,2025-10-31 18:55:29.902093,2
文010,文008,@提及,2025-11-09 11:53:29.902093,1
人017,文060,群聊发言,2025-10-21 01:30:29.902093,4
文048,环069,群聊发言,2025-11-16 18:06:29.902093,5
人070,文010,@提及,2025-10-29 05:40:29.902093,4
人046,环096,群聊发言,2025-10-24 21:47:29.902093,2
人046,环096,群聊发言,2025-10-24 21:47:29.902093,2
文079,环069,文件分享,2025-10-22 07:21:29.902093,2
环029,环018,私聊,2025-10-24 11:58:29.902093,5
环015,文009,私聊,2025-10-31 05:32:29.902093,2
人088,环094,@提及,2025-11-02 00:54:29.902093,4
人024,环031,@提及,2025-10-19 03:52:29.902093,3
人087,人081,私聊,2025-10-24 11:27:29.902093,5
环043,文021,@提及,2025-11-03 14:10:29.902093,4
文086,人037,群聊发言,2025-10-28 22:48:29.902093,3
文055,文025,私聊,2025-11-06 12:45:29.902093,3
文013,文040,私聊,2025-10-25 20:59:29.902093,4
人061,文037,私聊,2025-11-13 16:47:29.902093,5
环061,文024,@提及,2025-11-07 01:36:29.902093,2
人062,文066,群聊发言,2025-11-13 22:22:29.902093,2
环026,人056,群聊发言,2025-11-06 12:19:29.902093,2
人023,文089,@提及,2025-11-15 21:25:29.902093,5
人040,文003,群聊发言,2025-11-05 19:00:29.902093,2
文017,人074,私聊,2025-11-03 17:22:29.902093,5
文069,人051,@提及,2025-11-04 09:03:29.902093,1
文040,人080,群聊发言,2025-11-08 12:54:29.902093,2
文045,文030,私聊,2025-10-19 16:08:29.902093,4
文050,环037,私聊,2025-11-05 12:02:29.902093,2
文065,文012,群聊发言,2025-10-26 14:33:29.902093,3
人079,人005,群聊发言,2025-11-02 00:43:29.902093,1
环089,文020,@提及,2025-10-28 21:47:29.902093,1
文087,文054,私聊,2025-10-19 18:04:29.902093,1
人004,文087,@提及,2025-10-22 07:28:29.902093,1
文046,文012,私聊,2025-11-07 17:32:29.902093,4
环051,人012,@提及,2025-11-11 02:27:29.902093,1
人089,人029,文件分享,2025-10-28 22:35:29.902093,5
人001,环076,文件分享,2025-11-16 01:55:29.902093,5
人004,人080,群聊发言,2025-10-18 22:52:29.902093,1
文096,环064,@提及,2025-11-12 12:48:29.902093,3
人079,人027,群聊发言,2025-11-01 19:54:29.902093,5
环062,人015,群聊发言,2025-10-20 05:34:29.902093,2
环088,环048,@提及,2025-10-28 08:43:29.902093,2
文041,人086,@提及,2025-10-28 03:52:29.902093,3
人018,环058,群聊发言,2025-10-22 02:53:29.902093,5
文038,环085,群聊发言,2025-11-14 02:58:29.902093,5
人038,文044,@提及,2025-10-25 06:13:29.902093,1
文017,文056,群聊发言,2025-10-29 15:19:29.902093,1
人051,人033,@提及,2025-11-11 07:06:29.902093,4
环030,环036,群聊发言,2025-10-20 08:02:29.902093,4
环028,文078,群聊发言,2025-11-07 07:26:29.902093,4
文083,环006,私聊,2025-11-09 03:52:29.902093,1
人009,环058,群聊发言,2025-11-11 20:38:29.902093,1
人046,人001,@提及,2025-11-02 02:41:29.902093,3
人062,文013,群聊发言,2025-10-26 22:05:29.902093,5
人020,人044,群聊发言,2025-11-17 06:39:29.902093,1
文034,人021,群聊发言,2025-10-18 21:15:29.902093,5
人072,文093,@提及,2025-11-08 17:55:29.902093,3
文042,文020,@提及,2025-10-21 08:35:29.902093,2
环038,文051,群聊发言,2025-11-14 08:49:29.902093,3
人075,文068,群聊发言,2025-11-16 07:47:29.902093,4
文001,文043,私聊,2025-11-03 11:24:29.902093,3
文051,文065,@提及,2025-10-23 22:47:29.902093,4
人099,文067,文件分享,2025-11-14 21:44:29.902093,1
文051,人098,私聊,2025-11-08 11:27:29.902093,4
文079,文046,群聊发言,2025-10-19 04:45:29.902093,3
文079,文046,群聊发言,2025-10-19 04:45:29.902093,3
环012,人016,@提及,2025-10-27 05:08:29.902093,4
环012,人016,@提及,2025-10-27 05:08:29.902093,4
文005,环013,文件分享,2025-11-03 06:48:29.902093,3
人017,环093,文件分享,2025-11-05 03:38:29.902093,1
环065,,@提及,2025-10-31 12:11:29.902093,2
环012,环022,群聊发言,2025-11-08 12:43:29.902093,5
文079,人005,群聊发言,2025-10-31 05:17:29.902093,4
环085,人029,群聊发言,2025-10-28 23:00:29.902093,5
环048,,@提及,2025-11-11 23:22:29.902093,2
人063,文051,私聊,2025-10-28 09:21:29.902093,2
文094,文068,@提及,2025-10-25 12:10:29.902093,3
环012,人039,私聊,2025-10-31 09:15:29.902093,3
环012,人039,私聊,2025-10-31 09:15:29.902093,3
文084,环076,文件分享,2025-11-11 14:32:29.902093,1
文084,环076,文件分享,2025-11-11 14:32:29.902093,1
文055,人068,群聊发言,2025-11-04 17:39:29.902093,1
文055,人068,群聊发言,2025-11-04 17:39:29.902093,1
文008,人075,@提及,2025-10-22 13:17:29.902093,2
环027,环075,群聊发言,2025-10-21 16:22:29.902093,1
文054,文030,@提及,2025-11-10 06:46:29.902093,3
文031,人001,群聊发言,2025-11-06 09:58:29.902093,2
文031,人001,群聊发言,2025-11-06 09:58:29.902093,2
环064,人086,@提及,2025-11-10 18:44:29.902093,1
文025,人039,文件分享,2025-11-02 13:46:29.902093,1
环004,文062,群聊发言,2025-10-30 19:56:29.902093,1
文091,人007,@提及,2025-11-16 05:17:29.902093,4
文069,文054,@提及,2025-11-05 21:57:29.902093,2
文049,环098,@提及,2025-11-17 00:13:29.902093,2
文034,文043,私聊,2025-10-21 21:35:29.902093,4
环005,文023,@提及,2025-11-16 23:10:29.902093,3
环091,文072,群聊发言,2025-11-17 03:56:29.902093,3
环091,文072,群聊发言,2025-11-17 03:56:29.902093,3
人081,环054,私聊,2025-10-22 19:45:29.902093,1
文002,环094,私聊,2025-11-03 05:39:29.902093,3
文050,人080,@提及,2025-11-04 06:32:29.902093,3
文013,环078,文件分享,2025-11-03 09:18:29.902093,3
环075,文016,@提及,2025-11-01 00:35:29.902093,2
人011,环053,@提及,2025-11-04 06:29:29.902093,4
人026,文010,@提及,2025-11-12 12:51:29.902093,5
文085,人066,群聊发言,2025-11-02 18:38:29.902093,3
文086,人039,群聊发言,2025-11-09 05:59:29.902093,3
文021,文030,群聊发言,2025-11-13 14:17:29.902093,3
文017,文049,@提及,2025-10-26 13:40:29.902093,3
环073,环043,@提及,2025-10-21 13:42:29.902093,5
文020,人069,群聊发言,2025-10-30 12:29:29.902093,1
环093,环099,私聊,2025-10-19 10:14:29.902093,4
环024,环089,私聊,2025-10-27 07:09:29.902093,3
文089,环039,群聊发言,2025-11-09 12:53:29.902093,2
人074,环020,私聊,2025-11-13 14:41:29.902093,4
环033,人001,@提及,2025-11-03 18:58:29.902093,5
文092,人047,群聊发言,2025-10-30 02:19:29.902093,3
人079,人023,@提及,2025-10-31 02:25:29.902093,2
人024,文076,@提及,2025-10-19 05:52:29.902093,4
人024,文076,@提及,2025-10-19 05:52:29.902093,4
环038,文086,@提及,2025-11-02 06:25:29.902093,1
环016,人036,群聊发言,2025-10-31 14:55:29.902093,1
人003,文070,群聊发言,2025-11-10 18:27:29.902093,1
环064,文071,私聊,2025-10-31 13:36:29.902093,4
文068,文025,私聊,2025-10-28 23:35:29.902093,5
人043,文072,群聊发言,2025-11-13 00:28:29.902093,3
人054,人051,私聊,2025-11-15 10:56:29.902093,2
文064,环031,群聊发言,2025-11-01 09:51:29.902093,5
文064,环031,群聊发言,2025-11-01 09:51:29.902093,5
环052,人048,群聊发言,2025-10-24 08:12:29.902093,1
环052,人048,群聊发言,2025-10-24 08:12:29.902093,1
人025,环009,文件分享,2025-10-20 10:04:29.902093,5
人019,人021,@提及,2025-11-15 11:39:29.902093,3
人036,人084,群聊发言,2025-11-09 11:24:29.902093,4
人054,环093,私聊,2025-11-09 07:27:29.902093,3
人034,文006,@提及,2025-10-25 21:33:29.902093,3
文045,人087,群聊发言,2025-11-03 17:28:29.902093,4
文041,,群聊发言,2025-11-02 22:23:29.902093,4
环035,环014,群聊发言,2025-11-04 13:55:29.902093,1
环074,环086,群聊发言,2025-10-27 17:21:29.902093,5
环035,环030,群聊发言,2025-10-28 22:23:29.902093,4
人070,文040,@提及,2025-11-02 21:48:29.902093,2
环096,文043,群聊发言,2025-11-15 14:22:29.902093,1
文015,文025,@提及,2025-11-14 00:58:29.902093,5
文093,文013,群聊发言,2025-10-21 12:10:29.902093,1
人071,环055,@提及,2025-11-01 19:24:29.902093,2
文087,人079,群聊发言,2025-11-17 05:54:29.902093,2
环001,文006,@提及,2025-11-11 02:09:29.902093,3
人030,环070,文件分享,2025-10-25 09:44:29.902093,4
环079,人032,@提及,2025-10-23 18:47:29.902093,1
文057,人088,群聊发言,2025-10-31 20:04:29.902093,1
人052,文089,群聊发言,2025-10-22 10:31:29.902093,5
文090,人027,群聊发言,2025-10-29 11:01:29.902093,1
环097,文092,@提及,2025-10-29 12:03:29.902093,4
环030,环026,私聊,2025-10-29 04:50:29.902093,2
文007,文027,@提及,2025-11-06 17:48:29.902093,5
文007,文027,@提及,2025-11-06 17:48:29.902093,5
文015,文047,文件分享,2025-10-19 21:21:29.902093,4
文012,人019,文件分享,2025-10-22 09:31:29.902093,5
文001,人088,@提及,2025-10-28 04:17:29.902093,4
环024,环007,私聊,2025-11-13 21:37:29.902093,1
文008,环045,私聊,2025-11-10 10:40:29.902093,1
环008,人069,@提及,2025-10-21 04:03:29.902093,2
环088,人030,@提及,2025-11-05 05:05:29.902093,5
人004,环024,@提及,2025-10-19 03:29:29.902093,2
人099,环088,@提及,2025-10-27 03:36:29.902093,5
文067,人062,群聊发言,2025-10-28 15:13:29.902093,1
环036,环045,群聊发言,2025-10-28 09:27:29.902093,1
环036,,群聊发言,2025-10-28 09:27:29.902093,1
环032,环085,@提及,2025-10-19 23:28:29.902093,4
人014,文087,@提及,2025-10-21 20:04:29.902093,4
人074,人040,群聊发言,2025-10-21 09:18:29.902093,4
人046,人009,群聊发言,2025-11-13 23:50:29.902093,1
文022,文024,群聊发言,2025-10-26 01:14:29.902093,2
环057,,群聊发言,2025-11-13 13:40:29.902093,4
文031,文075,私聊,2025-10-31 20:30:29.902093,3
文006,人048,@提及,2025-11-06 11:06:29.902093,4
人056,文037,@提及,2025-11-04 03:36:29.902093,3
人008,,私聊,2025-11-05 15:01:29.902093,2
